pet_id,name,age,gender,size,status,date_arrived,adopted_date,type,breed,shelter_name,city,state,snapshot_date
cec18a21-208e-4101-8ba2-630f9e0dffb5,Pet_1391,3,Female,Large,Pending,2025-12-09,,Dog,Golden Retriever,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
41146e25-b8c0-4db3-b282-15e977ca6531,Pet_2057,4,Male,Large,Pending,2025-09-19,,Cat,Abyssinian,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
2adf237d-15dd-4087-9145-1a8293f42771,Pet_1165,10,Male,Medium,Adopted,2025-07-08,,Cat,Bengal,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
811be75a-fe95-4fba-9ff3-674aa9fd8dc9,Pet_5950,4,Male,Large,Adopted,2025-12-12,2026-02-25,Dog,Mastiff,Forever Homes,SomeCity,SomeState,2025-12-31
acc9acb7-0a87-4fe8-889c-6d6b6410e868,Pet_3710,14,Male,Large,Adopted,2025-12-18,,Cat,Scottish Fold,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
794c310e-a433-4c26-9e39-40f3a0b32de0,Pet_5047,3,Female,Medium,Available,2025-10-28,,Dog,Border Collie,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
1c86cba0-c608-430c-a4df-b85ccc2d354e,Pet_4642,4,Female,Medium,Adopted,2025-08-29,2025-11-10,Dog,Cocker Spaniel,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
d7f1a8ee-f166-45ea-b274-b4f007eff073,Pet_2225,14,Female,Medium,Adopted,2025-12-16,2026-01-28,Dog,Great Dane,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
649eaecc-7f5a-4742-995d-3e580cc97db1,Pet_2782,4,Female,Large,Available,2025-12-08,2026-01-06,Cat,Abyssinian,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
185823c8-d714-44f5-a107-21806d74abb0,Pet_9241,14,Female,Small,Available,2025-07-24,,Cat,British Shorthair,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
45a3b775-860f-4678-b0df-942c28d5aeee,Pet_6523,4,Female,Medium,Adopted,2025-09-23,,Dog,Siberian Husky,Forever Homes,SomeCity,SomeState,2025-12-31
c8e47f85-caaf-4738-b616-0dbeab8035b0,Pet_5071,13,Female,Medium,Available,2025-10-10,2025-11-04,Cat,Siamese,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
f7577bbe-7d9d-4340-9a27-df6856a1f0bb,Pet_1580,7,Male,Large,Available,2025-12-08,,Cat,Birman,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
e2ef75e6-f5f8-4560-9084-b0ca70609228,Pet_4294,2,Male,Medium,Adopted,2025-09-16,2025-10-06,Cat,Persian,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
2b56627b-e15e-4cc2-8d9a-4c95dfdd4813,Pet_1200,5,Female,Small,Pending,2025-11-18,,Dog,Beagle,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
ac98c3d3-a8d9-4c72-b276-e390ff430584,Pet_8692,14,Male,Small,Adopted,2025-08-20,,Dog,Australian Shepherd,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
ad945e44-1123-40a3-8ac7-15d6d09e02f3,Pet_2007,11,Male,Medium,Adopted,2025-12-10,,Dog,Doberman,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
fec5ae28-d889-4a97-a4c9-10d5e32b0fc9,Pet_7507,6,Female,Medium,Adopted,2025-08-04,,Dog,Great Dane,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
665d0fd0-9735-4ef0-a23d-f8bbb5afb2d4,Pet_7008,11,Female,Small,Available,2025-08-05,2025-10-19,Cat,British Shorthair,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
55e13209-b9de-4932-8fb1-f4dfdceec0f7,Pet_8872,9,Male,Small,Adopted,2025-12-09,,Dog,Labrador Retriever,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
9781a8b2-3bd2-4bc5-94d7-fd6d220a4cdd,Pet_1977,5,Male,Large,Adopted,2025-09-23,,Dog,Siberian Husky,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
f1f17724-015c-4da1-bd77-437fbc22f8d1,Pet_9706,5,Male,Large,Available,2025-07-22,2025-09-20,Dog,Siberian Husky,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
3b75d0e3-3b83-44eb-8e62-790f9f5af727,Pet_1988,5,Female,Medium,Adopted,2025-10-11,2026-01-08,Cat,Devon Rex,Forever Homes,SomeCity,SomeState,2025-12-31
d5616132-b256-49f8-ade4-aae7c3d5f295,Pet_9868,1,Male,Small,Adopted,2025-09-30,,Cat,Bengal,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
83f3061c-395b-4d3e-ba00-ca78d4c1b605,Pet_4300,5,Female,Small,Available,2025-11-10,2025-12-24,Cat,Maine Coon,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
2c9d3cd7-42d6-4bc6-9b71-461efe9b8d28,Pet_7953,9,Male,Medium,Adopted,2025-07-16,,Dog,Mastiff,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
dbbe4a88-a617-4d20-a071-8566509fec59,Pet_9414,2,Female,Large,Pending,2025-10-14,,Dog,Labrador Retriever,Forever Homes,SomeCity,SomeState,2025-12-31
bc56a298-0c22-485d-9c57-25f9d295dfc8,Pet_5030,1,Female,Medium,Adopted,2025-09-08,,Dog,Border Collie,Forever Homes,SomeCity,SomeState,2025-12-31
a71225c6-4d34-42e2-8d8b-2a30b62854f3,Pet_6450,0,Female,Large,Available,2025-08-25,2025-10-17,Dog,Mastiff,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
f1b8a449-ebfa-4858-a9b3-23c68e43f5bb,Pet_6465,10,Female,Medium,Adopted,2025-08-06,2025-10-18,Cat,Norwegian Forest Cat,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
2cb265ef-5bc6-4b6e-a765-31dd4a2cd5c1,Pet_7304,2,Male,Small,Available,2025-12-07,,Dog,Labrador Retriever,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
657c3992-49bb-4d39-80f4-f1a5f27b6582,Pet_4258,14,Female,Medium,Available,2025-09-01,,Dog,Rottweiler,Forever Homes,SomeCity,SomeState,2025-12-31
731488f8-00be-428d-8d29-aa585a7c7bed,Pet_6041,15,Male,Large,Adopted,2025-10-07,,Cat,Devon Rex,Forever Homes,SomeCity,SomeState,2025-12-31
1a4fa6d4-8656-407b-af2e-301cb5521041,Pet_2115,14,Male,Large,Available,2025-12-26,,Dog,Shih Tzu,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
631face6-3432-4427-87d6-baef2fc2f8b3,Pet_1033,1,Male,Medium,Adopted,2025-09-29,2025-11-19,Cat,Oriental Shorthair,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
e17ce8c4-cee5-41d9-b978-40582228bc37,Pet_8839,0,Female,Large,Available,2025-09-22,,Cat,Birman,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
e83cada7-84bd-4e36-b37b-bb0755277708,Pet_5696,4,Female,Small,Adopted,2025-12-10,,Dog,Poodle,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
8cf3f92f-c6a1-4cbc-b36b-a39fffcc309f,Pet_7108,14,Female,Large,Available,2025-12-23,,Dog,Chihuahua,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
eb1a3e1a-e0b1-4eae-9ad8-17e6eb353971,Pet_1772,9,Male,Medium,Pending,2025-07-31,2025-09-05,Dog,Australian Shepherd,Forever Homes,SomeCity,SomeState,2025-12-31
83fa6dd7-e1a8-44a4-8ff2-5d7f7e945e7f,Pet_8882,4,Male,Medium,Adopted,2025-11-16,,Cat,Oriental Shorthair,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
